,Unnamed: 0,activity_name,lifecycle:transition,org:resource,end_timestamp,Activity,resource,case_id,case:variant,case:variant-index,case:creator,start_timestamp,agent
23,8129,Amend Request for Quotation,complete,Fjodor Kowalski,2011-07-15 13:55:00+00:00,Amend Request for Quotation,Fjodor Kowalski,1178,Variant 69,69,Fluxicon Disco,2011-07-15 13:45:00+00:00,1
24,8130,Analyze Request for Quotation,complete,Francois de Perrier,2011-08-14 18:00:00+00:00,Analyze Request for Quotation,Francois de Perrier,1178,Variant 69,69,Fluxicon Disco,2011-08-14 17:41:00+00:00,12
25,8131,Amend Request for Quotation,complete,Fjodor Kowalski,2011-08-14 19:04:00+00:00,Amend Request for Quotation,Fjodor Kowalski,1178,Variant 69,69,Fluxicon Disco,2011-08-14 18:57:00+00:00,1
26,8132,Analyze Request for Quotation,complete,Karel de Groot,2011-08-15 12:52:00+00:00,Analyze Request for Quotation,Karel de Groot,1178,Variant 69,69,Fluxicon Disco,2011-08-15 12:32:00+00:00,17
27,8133,Amend Request for Quotation,complete,Immanuel Karagianni,2011-08-15 13:56:00+00:00,Amend Request for Quotation,Immanuel Karagianni,1178,Variant 69,69,Fluxicon Disco,2011-08-15 13:49:00+00:00,10
28,8134,Analyze Request for Quotation,complete,Francois de Perrier,2011-09-11 03:36:00+00:00,Analyze Request for Quotation,Francois de Perrier,1178,Variant 69,69,Fluxicon Disco,2011-09-11 03:12:00+00:00,12
29,8135,Send Request for Quotation to Supplier,complete,Karel de Groot,2011-09-11 09:28:00+00:00,Send Request for Quotation to Supplier,Karel de Groot,1178,Variant 69,69,Fluxicon Disco,2011-09-11 09:01:00+00:00,17
30,8136,Create Quotation comparison Map,complete,Karel de Groot,2011-09-12 03:17:00+00:00,Create Quotation comparison Map,Karel de Groot,1178,Variant 69,69,Fluxicon Disco,2011-09-12 00:10:00+00:00,17
31,8137,Analyze Quotation Comparison Map,complete,Kim Passa,2011-09-12 09:47:00+00:00,Analyze Quotation Comparison Map,Kim Passa,1178,Variant 69,69,Fluxicon Disco,2011-09-12 09:39:00+00:00,0
32,8138,Choose best option,complete,Penn Osterwalder,2011-09-12 09:47:00+00:00,Choose best option,Penn Osterwalder,1178,Variant 69,69,Fluxicon Disco,2011-09-12 09:47:00+00:00,14
33,8139,Settle Conditions With Supplier,complete,Francois de Perrier,2011-09-13 02:01:00+00:00,Settle Conditions With Supplier,Francois de Perrier,1178,Variant 69,69,Fluxicon Disco,2011-09-12 12:21:00+00:00,12
34,8140,Create Purchase Order,complete,Francois de Perrier,2011-09-14 06:36:00+00:00,Create Purchase Order,Francois de Perrier,1178,Variant 69,69,Fluxicon Disco,2011-09-14 06:27:00+00:00,12
35,8141,Confirm Purchase Order,complete,Carmen Finacse,2011-09-15 01:27:00+00:00,Confirm Purchase Order,Carmen Finacse,1178,Variant 69,69,Fluxicon Disco,2011-09-15 00:55:00+00:00,18
36,8142,Deliver Goods Services,complete,Kiu Kan,2011-09-25 16:41:00+00:00,Deliver Goods Services,Kiu Kan,1178,Variant 69,69,Fluxicon Disco,2011-09-25 05:56:00+00:00,26
37,8143,Release Purchase Order,complete,Nico Ojenbeer,2011-09-25 23:51:00+00:00,Release Purchase Order,Nico Ojenbeer,1178,Variant 69,69,Fluxicon Disco,2011-09-25 23:50:00+00:00,4
38,8144,Settle Dispute With Supplier,complete,Magdalena Predutta,2011-09-26 15:23:00+00:00,Settle Dispute With Supplier,Magdalena Predutta,1178,Variant 69,69,Fluxicon Disco,2011-09-26 06:02:00+00:00,11
39,8145,Release Purchase Order,complete,Miu Hanwan,2011-09-26 22:48:00+00:00,Release Purchase Order,Miu Hanwan,1178,Variant 69,69,Fluxicon Disco,2011-09-26 22:47:00+00:00,16
40,8146,Approve Purchase Order for payment,complete,Francois de Perrier,2011-09-27 03:30:00+00:00,Approve Purchase Order for payment,Francois de Perrier,1178,Variant 69,69,Fluxicon Disco,2011-09-27 03:29:00+00:00,12
41,8147,Send Invoice,complete,Carmen Finacse,2011-09-28 13:40:00+00:00,Send Invoice,Carmen Finacse,1178,Variant 69,69,Fluxicon Disco,2011-09-28 13:40:00+00:00,18
42,8148,Release Supplier's Invoice,complete,Pedro Alvares,2011-09-29 04:14:00+00:00,Release Supplier's Invoice,Pedro Alvares,1178,Variant 69,69,Fluxicon Disco,2011-09-29 04:10:00+00:00,25
43,8149,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-09-29 04:14:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,1178,Variant 69,69,Fluxicon Disco,2011-09-29 04:14:00+00:00,25
44,8150,Pay Invoice,complete,Pedro Alvares,2011-09-29 04:46:00+00:00,Pay Invoice,Pedro Alvares,1178,Variant 69,69,Fluxicon Disco,2011-09-29 04:37:00+00:00,25
45,8151,Create Purchase Requisition,complete,Anna Kaufmann,2011-06-20 13:27:00+00:00,Create Purchase Requisition,Anna Kaufmann,1179,Variant 16,16,Fluxicon Disco,2011-06-20 12:39:00+00:00,3
46,8152,Analyze Purchase Requisition,complete,Maris Freeman,2011-06-21 09:37:00+00:00,Analyze Purchase Requisition,Maris Freeman,1179,Variant 16,16,Fluxicon Disco,2011-06-21 09:29:00+00:00,9
47,8153,Create Request for Quotation,complete,Maris Freeman,2011-06-21 09:47:00+00:00,Create Request for Quotation,Maris Freeman,1179,Variant 16,16,Fluxicon Disco,2011-06-21 09:44:00+00:00,9
48,8154,Analyze Request for Quotation,complete,Francois de Perrier,2011-06-27 21:39:00+00:00,Analyze Request for Quotation,Francois de Perrier,1179,Variant 16,16,Fluxicon Disco,2011-06-27 21:19:00+00:00,12
49,8155,Amend Request for Quotation,complete,Kim Passa,2011-06-27 22:39:00+00:00,Amend Request for Quotation,Kim Passa,1179,Variant 16,16,Fluxicon Disco,2011-06-27 22:26:00+00:00,0
50,8156,Analyze Request for Quotation,complete,Karel de Groot,2011-08-24 09:06:00+00:00,Analyze Request for Quotation,Karel de Groot,1179,Variant 16,16,Fluxicon Disco,2011-08-24 08:41:00+00:00,17
51,8157,Send Request for Quotation to Supplier,complete,Magdalena Predutta,2011-08-24 11:21:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,1179,Variant 16,16,Fluxicon Disco,2011-08-24 10:45:00+00:00,11
52,8158,Create Quotation comparison Map,complete,Magdalena Predutta,2011-08-24 17:33:00+00:00,Create Quotation comparison Map,Magdalena Predutta,1179,Variant 16,16,Fluxicon Disco,2011-08-24 12:14:00+00:00,11
53,8159,Analyze Quotation Comparison Map,complete,Fjodor Kowalski,2011-08-25 00:35:00+00:00,Analyze Quotation Comparison Map,Fjodor Kowalski,1179,Variant 16,16,Fluxicon Disco,2011-08-25 00:22:00+00:00,1
54,8160,Choose best option,complete,Nico Ojenbeer,2011-08-25 00:35:00+00:00,Choose best option,Nico Ojenbeer,1179,Variant 16,16,Fluxicon Disco,2011-08-25 00:35:00+00:00,4
55,8161,Settle Conditions With Supplier,complete,Francois de Perrier,2011-08-25 09:08:00+00:00,Settle Conditions With Supplier,Francois de Perrier,1179,Variant 16,16,Fluxicon Disco,2011-08-25 04:08:00+00:00,12
56,8162,Create Purchase Order,complete,Francois de Perrier,2011-08-28 04:30:00+00:00,Create Purchase Order,Francois de Perrier,1179,Variant 16,16,Fluxicon Disco,2011-08-28 04:19:00+00:00,12
57,8163,Confirm Purchase Order,complete,Sean Manney,2011-08-30 18:55:00+00:00,Confirm Purchase Order,Sean Manney,1179,Variant 16,16,Fluxicon Disco,2011-08-30 18:50:00+00:00,23
58,8164,Deliver Goods Services,complete,Esmeralda Clay,2011-09-18 03:56:00+00:00,Deliver Goods Services,Esmeralda Clay,1179,Variant 16,16,Fluxicon Disco,2011-09-16 13:25:00+00:00,24
59,8165,Release Purchase Order,complete,Miu Hanwan,2011-09-18 11:52:00+00:00,Release Purchase Order,Miu Hanwan,1179,Variant 16,16,Fluxicon Disco,2011-09-18 11:51:00+00:00,16
60,8166,Approve Purchase Order for payment,complete,Karel de Groot,2011-09-19 02:30:00+00:00,Approve Purchase Order for payment,Karel de Groot,1179,Variant 16,16,Fluxicon Disco,2011-09-19 02:29:00+00:00,17
61,8167,Send Invoice,complete,Karen Clarens,2011-09-28 22:42:00+00:00,Send Invoice,Karen Clarens,1179,Variant 16,16,Fluxicon Disco,2011-09-28 22:42:00+00:00,19
62,8168,Release Supplier's Invoice,complete,Karalda Nimwada,2011-09-29 13:10:00+00:00,Release Supplier's Invoice,Karalda Nimwada,1179,Variant 16,16,Fluxicon Disco,2011-09-29 13:06:00+00:00,20
63,8169,Settle Dispute With Supplier,complete,Karalda Nimwada,2011-09-29 14:10:00+00:00,Settle Dispute With Supplier,Karalda Nimwada,1179,Variant 16,16,Fluxicon Disco,2011-09-29 13:54:00+00:00,20
64,8170,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-09-29 14:21:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,1179,Variant 16,16,Fluxicon Disco,2011-09-29 14:21:00+00:00,25
65,8171,Pay Invoice,complete,Pedro Alvares,2011-09-29 15:24:00+00:00,Pay Invoice,Pedro Alvares,1179,Variant 16,16,Fluxicon Disco,2011-09-29 15:20:00+00:00,25
66,8172,Create Purchase Requisition,complete,Nico Ojenbeer,2011-06-20 23:54:00+00:00,Create Purchase Requisition,Nico Ojenbeer,1182,Variant 5,5,Fluxicon Disco,2011-06-20 23:44:00+00:00,4
67,8173,Create Request for Quotation,complete,Esmana Liubiata,2011-06-21 03:59:00+00:00,Create Request for Quotation,Esmana Liubiata,1182,Variant 5,5,Fluxicon Disco,2011-06-21 03:51:00+00:00,5
68,8174,Analyze Request for Quotation,complete,Magdalena Predutta,2011-06-29 04:58:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1182,Variant 5,5,Fluxicon Disco,2011-06-29 04:27:00+00:00,11
69,8175,Create Purchase Requisition,complete,Christian Francois,2011-06-21 06:42:00+00:00,Create Purchase Requisition,Christian Francois,1184,Variant 11,11,Fluxicon Disco,2011-06-21 06:29:00+00:00,6
70,8176,Analyze Purchase Requisition,complete,Heinz Gutschmidt,2011-06-21 18:52:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,1184,Variant 11,11,Fluxicon Disco,2011-06-21 18:47:00+00:00,7
71,8177,Create Request for Quotation,complete,Francis Odell,2011-06-21 19:00:00+00:00,Create Request for Quotation,Francis Odell,1184,Variant 11,11,Fluxicon Disco,2011-06-21 18:58:00+00:00,8
72,8178,Analyze Request for Quotation,complete,Francois de Perrier,2011-06-22 01:26:00+00:00,Analyze Request for Quotation,Francois de Perrier,1184,Variant 11,11,Fluxicon Disco,2011-06-22 01:08:00+00:00,12
73,8179,Amend Request for Quotation,complete,Esmana Liubiata,2011-06-22 02:19:00+00:00,Amend Request for Quotation,Esmana Liubiata,1184,Variant 11,11,Fluxicon Disco,2011-06-22 02:06:00+00:00,5
74,8180,Analyze Request for Quotation,complete,Francois de Perrier,2011-06-22 18:19:00+00:00,Analyze Request for Quotation,Francois de Perrier,1184,Variant 11,11,Fluxicon Disco,2011-06-22 17:53:00+00:00,12
75,8181,Amend Request for Quotation,complete,Clement Duchot,2011-06-22 19:19:00+00:00,Amend Request for Quotation,Clement Duchot,1184,Variant 11,11,Fluxicon Disco,2011-06-22 19:08:00+00:00,15
76,8182,Analyze Request for Quotation,complete,Karel de Groot,2011-07-12 01:50:00+00:00,Analyze Request for Quotation,Karel de Groot,1184,Variant 11,11,Fluxicon Disco,2011-07-12 01:17:00+00:00,17
77,8183,Amend Request for Quotation,complete,Heinz Gutschmidt,2011-07-12 18:13:00+00:00,Amend Request for Quotation,Heinz Gutschmidt,1184,Variant 11,11,Fluxicon Disco,2011-07-12 17:49:00+00:00,7
78,8184,Analyze Request for Quotation,complete,Karel de Groot,2011-08-13 23:56:00+00:00,Analyze Request for Quotation,Karel de Groot,1184,Variant 11,11,Fluxicon Disco,2011-08-13 23:31:00+00:00,17
79,8185,Amend Request for Quotation,complete,Elvira Lores,2011-08-14 01:02:00+00:00,Amend Request for Quotation,Elvira Lores,1184,Variant 11,11,Fluxicon Disco,2011-08-14 00:51:00+00:00,13
80,8186,Analyze Request for Quotation,complete,Karel de Groot,2011-08-20 23:38:00+00:00,Analyze Request for Quotation,Karel de Groot,1184,Variant 11,11,Fluxicon Disco,2011-08-20 23:14:00+00:00,17
81,8187,Send Request for Quotation to Supplier,complete,Francois de Perrier,2011-08-21 08:10:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,1184,Variant 11,11,Fluxicon Disco,2011-08-21 07:49:00+00:00,12
82,8188,Create Quotation comparison Map,complete,Karel de Groot,2011-08-22 12:09:00+00:00,Create Quotation comparison Map,Karel de Groot,1184,Variant 11,11,Fluxicon Disco,2011-08-22 10:57:00+00:00,17
83,8189,Analyze Quotation Comparison Map,complete,Miu Hanwan,2011-08-22 19:00:00+00:00,Analyze Quotation Comparison Map,Miu Hanwan,1184,Variant 11,11,Fluxicon Disco,2011-08-22 18:54:00+00:00,16
84,8190,Choose best option,complete,Esmana Liubiata,2011-08-22 19:00:00+00:00,Choose best option,Esmana Liubiata,1184,Variant 11,11,Fluxicon Disco,2011-08-22 19:00:00+00:00,5
85,8191,Settle Conditions With Supplier,complete,Magdalena Predutta,2011-08-23 20:04:00+00:00,Settle Conditions With Supplier,Magdalena Predutta,1184,Variant 11,11,Fluxicon Disco,2011-08-23 12:18:00+00:00,11
86,8192,Create Purchase Order,complete,Magdalena Predutta,2011-08-23 22:10:00+00:00,Create Purchase Order,Magdalena Predutta,1184,Variant 11,11,Fluxicon Disco,2011-08-23 21:59:00+00:00,11
87,8193,Confirm Purchase Order,complete,Sean Manney,2011-08-25 13:22:00+00:00,Confirm Purchase Order,Sean Manney,1184,Variant 11,11,Fluxicon Disco,2011-08-25 13:03:00+00:00,23
88,8194,Deliver Goods Services,complete,Carmen Finacse,2011-09-09 06:24:00+00:00,Deliver Goods Services,Carmen Finacse,1184,Variant 11,11,Fluxicon Disco,2011-09-08 00:00:00+00:00,18
89,8195,Release Purchase Order,complete,Clement Duchot,2011-09-09 14:27:00+00:00,Release Purchase Order,Clement Duchot,1184,Variant 11,11,Fluxicon Disco,2011-09-09 14:26:00+00:00,15
90,8196,Approve Purchase Order for payment,complete,Magdalena Predutta,2011-09-09 19:09:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,1184,Variant 11,11,Fluxicon Disco,2011-09-09 19:08:00+00:00,11
91,8197,Send Invoice,complete,Carmen Finacse,2011-09-11 22:36:00+00:00,Send Invoice,Carmen Finacse,1184,Variant 11,11,Fluxicon Disco,2011-09-11 22:36:00+00:00,18
92,8198,Release Supplier's Invoice,complete,Pedro Alvares,2011-09-12 12:59:00+00:00,Release Supplier's Invoice,Pedro Alvares,1184,Variant 11,11,Fluxicon Disco,2011-09-12 12:55:00+00:00,25
93,8199,Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-09-12 12:59:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,1184,Variant 11,11,Fluxicon Disco,2011-09-12 12:59:00+00:00,20
94,8200,Pay Invoice,complete,Pedro Alvares,2011-09-12 13:51:00+00:00,Pay Invoice,Pedro Alvares,1184,Variant 11,11,Fluxicon Disco,2011-09-12 13:41:00+00:00,25
95,8201,Create Purchase Requisition,complete,Alberto Duport,2011-06-21 10:51:00+00:00,Create Purchase Requisition,Alberto Duport,1187,Variant 4,4,Fluxicon Disco,2011-06-21 10:10:00+00:00,2
96,8202,Analyze Purchase Requisition,complete,Francis Odell,2011-06-22 08:27:00+00:00,Analyze Purchase Requisition,Francis Odell,1187,Variant 4,4,Fluxicon Disco,2011-06-22 08:22:00+00:00,8
97,8203,Create Request for Quotation,complete,Heinz Gutschmidt,2011-06-22 08:36:00+00:00,Create Request for Quotation,Heinz Gutschmidt,1187,Variant 4,4,Fluxicon Disco,2011-06-22 08:33:00+00:00,7
98,8204,Analyze Request for Quotation,complete,Francois de Perrier,2011-06-28 19:33:00+00:00,Analyze Request for Quotation,Francois de Perrier,1187,Variant 4,4,Fluxicon Disco,2011-06-28 19:15:00+00:00,12
99,8205,Create Purchase Requisition,complete,Christian Francois,2011-06-21 20:35:00+00:00,Create Purchase Requisition,Christian Francois,1191,Variant 13,13,Fluxicon Disco,2011-06-21 19:52:00+00:00,6
100,8206,Analyze Purchase Requisition,complete,Maris Freeman,2011-06-22 20:39:00+00:00,Analyze Purchase Requisition,Maris Freeman,1191,Variant 13,13,Fluxicon Disco,2011-06-22 20:34:00+00:00,9
101,8207,Create Request for Quotation,complete,Francis Odell,2011-06-22 20:48:00+00:00,Create Request for Quotation,Francis Odell,1191,Variant 13,13,Fluxicon Disco,2011-06-22 20:46:00+00:00,8
102,8208,Analyze Request for Quotation,complete,Francois de Perrier,2011-07-02 12:41:00+00:00,Analyze Request for Quotation,Francois de Perrier,1191,Variant 13,13,Fluxicon Disco,2011-07-02 12:20:00+00:00,12
103,8209,Amend Request for Quotation,complete,Elvira Lores,2011-07-02 13:36:00+00:00,Amend Request for Quotation,Elvira Lores,1191,Variant 13,13,Fluxicon Disco,2011-07-02 13:31:00+00:00,13
104,8210,Analyze Request for Quotation,complete,Karel de Groot,2011-07-06 00:19:00+00:00,Analyze Request for Quotation,Karel de Groot,1191,Variant 13,13,Fluxicon Disco,2011-07-05 23:59:00+00:00,17
105,8211,Amend Request for Quotation,complete,Elvira Lores,2011-07-06 01:13:00+00:00,Amend Request for Quotation,Elvira Lores,1191,Variant 13,13,Fluxicon Disco,2011-07-06 01:04:00+00:00,13
106,8212,Analyze Request for Quotation,complete,Magdalena Predutta,2011-08-28 12:46:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1191,Variant 13,13,Fluxicon Disco,2011-08-28 12:26:00+00:00,11
107,8213,Send Request for Quotation to Supplier,complete,Francois de Perrier,2011-08-28 21:41:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,1191,Variant 13,13,Fluxicon Disco,2011-08-28 21:10:00+00:00,12
108,8214,Create Quotation comparison Map,complete,Francois de Perrier,2011-08-29 09:05:00+00:00,Create Quotation comparison Map,Francois de Perrier,1191,Variant 13,13,Fluxicon Disco,2011-08-29 06:58:00+00:00,12
109,8215,Analyze Quotation Comparison Map,complete,Miu Hanwan,2011-08-29 16:21:00+00:00,Analyze Quotation Comparison Map,Miu Hanwan,1191,Variant 13,13,Fluxicon Disco,2011-08-29 15:59:00+00:00,16
110,8216,Choose best option,complete,Anne Olwada,2011-08-29 16:21:00+00:00,Choose best option,Anne Olwada,1191,Variant 13,13,Fluxicon Disco,2011-08-29 16:21:00+00:00,22
111,8217,Settle Conditions With Supplier,complete,Karel de Groot,2011-08-30 06:04:00+00:00,Settle Conditions With Supplier,Karel de Groot,1191,Variant 13,13,Fluxicon Disco,2011-08-30 01:05:00+00:00,17
112,8218,Create Purchase Order,complete,Francois de Perrier,2011-08-30 17:47:00+00:00,Create Purchase Order,Francois de Perrier,1191,Variant 13,13,Fluxicon Disco,2011-08-30 17:36:00+00:00,12
113,8219,Confirm Purchase Order,complete,Esmeralda Clay,2011-08-31 12:45:00+00:00,Confirm Purchase Order,Esmeralda Clay,1191,Variant 13,13,Fluxicon Disco,2011-08-31 12:29:00+00:00,24
114,8220,Deliver Goods Services,complete,Esmeralda Clay,2011-09-05 19:57:00+00:00,Deliver Goods Services,Esmeralda Clay,1191,Variant 13,13,Fluxicon Disco,2011-09-04 06:32:00+00:00,24
115,8221,Release Purchase Order,complete,Immanuel Karagianni,2011-09-06 03:28:00+00:00,Release Purchase Order,Immanuel Karagianni,1191,Variant 13,13,Fluxicon Disco,2011-09-06 03:27:00+00:00,10
116,8222,Approve Purchase Order for payment,complete,Francois de Perrier,2011-09-07 07:34:00+00:00,Approve Purchase Order for payment,Francois de Perrier,1191,Variant 13,13,Fluxicon Disco,2011-09-07 07:33:00+00:00,12
117,8223,Send Invoice,complete,Esmeralda Clay,2011-09-18 05:09:00+00:00,Send Invoice,Esmeralda Clay,1191,Variant 13,13,Fluxicon Disco,2011-09-18 05:09:00+00:00,24
118,8224,Release Supplier's Invoice,complete,Pedro Alvares,2011-09-18 19:26:00+00:00,Release Supplier's Invoice,Pedro Alvares,1191,Variant 13,13,Fluxicon Disco,2011-09-18 19:20:00+00:00,25
119,8225,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-09-18 19:26:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,1191,Variant 13,13,Fluxicon Disco,2011-09-18 19:26:00+00:00,25
120,8226,Pay Invoice,complete,Pedro Alvares,2011-09-18 19:41:00+00:00,Pay Invoice,Pedro Alvares,1191,Variant 13,13,Fluxicon Disco,2011-09-18 19:32:00+00:00,25
121,8227,Create Purchase Requisition,complete,Immanuel Karagianni,2011-06-21 20:26:00+00:00,Create Purchase Requisition,Immanuel Karagianni,1192,Variant 70,70,Fluxicon Disco,2011-06-21 19:56:00+00:00,10
122,8228,Analyze Purchase Requisition,complete,Francis Odell,2011-06-22 16:18:00+00:00,Analyze Purchase Requisition,Francis Odell,1192,Variant 70,70,Fluxicon Disco,2011-06-22 16:14:00+00:00,8
123,8229,Amend Purchase Requisition,complete,Kim Passa,2011-06-23 04:25:00+00:00,Amend Purchase Requisition,Kim Passa,1192,Variant 70,70,Fluxicon Disco,2011-06-23 04:01:00+00:00,0
124,8230,Analyze Purchase Requisition,complete,Heinz Gutschmidt,2011-06-24 04:54:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,1192,Variant 70,70,Fluxicon Disco,2011-06-24 04:46:00+00:00,7
125,8231,Create Purchase Requisition,complete,Nico Ojenbeer,2011-06-22 03:29:00+00:00,Create Purchase Requisition,Nico Ojenbeer,1197,Variant 3,3,Fluxicon Disco,2011-06-22 02:55:00+00:00,4
